GalaxyID,M_b_fit,a_fit,gamma_fit,ChiSq,M_b_fit_bulge,a_fit_bulge,gamma_fit_bulge,ChiSq_bulge
NGC2915,79479316455077.61,60262661.63125144,2.278952696565929,82.28664215311737,,,,
UGC08490,2366463175.7192664,0.8118467388838992,-0.31363191667416035,10.750797238581944,,,,
UGC07524,1.3244213082996916e+23,51610439.33088503,0.9880151770760834,37.39618456258991,,,,
UGC05721,1333681505.9957666,0.9802130416469298,0.6032385430711478,69.31131308562239,,,,
ESO563-G021,274010751657.00714,11.006362926928489,0.31799568866939826,1613.4901147274036,,,,
UGC00191,13854359112.53076,6.65457887573845,0.7095761204709209,5.29490858799231,,,,
ESO116-G012,10690819409.178493,2.7172196372619117,0.0006431569522562143,29.78628027873244,,,,
NGC3521,79158707983.81688,1.563447687835367,0.3428733036748254,1617.8425666300373,,,,
NGC5985,,,,,7364409904.47254,3.3459216932152376e-05,-162.01606752324128,0.0038889729152251475
UGC05918,12385393765.807251,12.66723585014788,0.46113916832255386,3.423870316592878,,,,
UGC06930,50739011619.31377,16.917004942522784,1.0695838348003823,52.40849951523559,,,,
NGC1090,91904274659.59196,5.263264957089089,0.511291761728488,309.6985812794352,,,,
UGC07323,121371631567.47704,21.593977401959012,0.7594933026043199,6.14082161521103,,,,
UGC07125,226654060044.30603,138.20434080581816,1.4375845704040782,78.71255327250445,,,,
UGC02259,6530558627.415678,2.633620283381064,-0.5333903972139106,2.7900338975847436,,,,
NGC3893,47246418637.27032,0.5730193920597869,-3.450771149323187,62.25294877443762,,,,
NGC3726,,,,,,,,
NGC2366,3774553559.257651,2.7680256778655963,-0.28080935304165516,2.306722807745351,,,,
UGC04325,10584761285.163774,2.3538853562087056,-0.9504507048188968,12.394148799466146,,,,
UGC12506,,,,,,,,
UGC11455,,,,,,,,
NGC1705,642467188.1035727,0.028322879403826377,-20.81972975291968,11.53154552413829,,,,
F563-V1,6123716836.407946,3.6502020641038544,-1.1860398164618406,1.6066746750995256,,,,
F561-1,1.5809477075781588e+22,39303610.89800126,1.1037949321526164,4.65650619257963,,,,
UGC06818,5105301243.056094,4.901725755099382,0.7288959316281405,2.062254502142227,,,,
UGC07089,10818398544.06684,3.2279394110382373,-0.6169232143409826,0.6584551561804065,,,,
UGC05253,81830526766.9424,4.0020751843336475,-0.7524077849642555,302.26643362462426,77303001550.50438,1.0210151068426878,0.8243088176869533,4992.53211054036
UGC04305,7412927443.50707,3.9489699847512876,0.1311886589262185,38.93771981830873,,,,
UGC06446,86432376001.98726,55.642619361382316,1.279095902451243,35.73096859915286,,,,
NGC3953,,,,,,,,
